State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Abbr,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Population_Size_Standard_Error,Population_Density_Standard_Error,Poverty_Standard_Error,Age_19_Under_Standard_Error,Age_19_64_Standard_Error,Age_65_84_Standard_Error,Age_85_and_Over_Standard_Error,White_Standard_Error,Black_Standard_Error,Native_American_Standard_Error,Asian_Standard_Error,Hispanic_Standard_Error,CKD,CKD_Standard_Error,CKD2,CKD2_Standard_Error,Smoker,Smoker_Standard_Error,Smoker2,Smoker2_Standard_Error,Obesity,Obesity_Standard_Error,Obesity2,Obesity2_Standard_Error,Hypertension,Hypertension_Standard_Error,Hypertension2,Hypertension2_Standard_Error,CHD,CHD_Standard_Error,CHD2,CHD2_Standard_Error,Stroke,Stroke_Standard_Error,Stroke2,Stroke2_Standard_Error,Diabetes,Diabetes_Standard_Error,Diabetes2,Diabetes2_Standard_Error,Avg_Drug_Deaths,LBW,VLBW,Premature,Under_18,Over_40,Unmarried,Late_Care,Brst_Cancer,Col_Cancer,Lung_Cancer,Suicide,Total_Deaths,LBW_Standard_Error,VLBW_Standard_Error,Premature_Standard_Error,Under_18_Standard_Error,Over_40_Standard_Error,Unmarried_Standard_Error,Late_Care_Standard_Error,Brst_Cancer_Standard_Error,Col_Cancer_Standard_Error,Lung_Cancer_Standard_Error,Suicide_Standard_Error,Total_Deaths_Standard_Error,FluB_Rpt,HepA_Rpt,HepB_Rpt,Meas_Rpt,Pert_Rpt,CRS_Rpt,Syphilis_Rpt,FluB_Rpt_Standard_Error,HepA_Rpt_Standard_Error,HepB_Rpt_Standard_Error,Meas_Rpt_Standard_Error,Pert_Rpt_Standard_Error,CRS_Rpt_Standard_Error,Syphilis_Rpt_Standard_Error,No_Exercise,No_Exercise_Standard_Error
1984,37,193,Wilkes,NC,67390,89,0.136,0.23600000000000002,0.613,0.132,0.019,0.943,0.042,0.002,0.008,0.045,10524.21875,41.40625,0.02578125,0.01015625,0.00703124999999999,0.0390625,0.00625,0.13046875,0.0296875,0.0,0.00234375,0.00045,0.00017399999999999997,1.8999999999999998e-05,0.00016,2.2000000000000003e-05,0.28,0.021,0.275,0.02,0.272,0.02,0.278,0.019,0.35,0.03,0.32,0.022000000000000002,0.0021709999999999998,6.7e-05,0.002162,6.7e-05,0.000504,3.7999999999999995e-05,0.000581,3.5e-05,0.11,0.012,0.11,0.01,0.00024050000000000002,0.084,0.015,0.133,0.047,0.011000000000000001,0.282,0.133,0.000203,0.00022899999999999998,0.000635,0.00013199999999999998,0.049309986644902805,0.004081632653061229,0.00153061224489796,0.005102040816326529,0.003571428571428571,0.00153061224489796,0.0066326530612244895,0.005102040816326529,2.9081632653061197e-05,2.3469387755102002e-05,4.0816326530612204e-05,1.7857142857142903e-05,0.0966564285019191,2e-05,9e-05,6e-05,0.0,4e-05,0.0,1e-05,0.0489389205196344,0.00354928029595476,0.0736192796576225,0.0892389022036689,0.0987533715459679,0.0424801729813038,0.0897978538960376,0.29600000000000004,0.024489795918367405
1985,37,195,Wilson,NC,76281,206,0.16699999999999998,0.265,0.604,0.11599999999999999,0.015,0.589,0.395,0.003,0.006999999999999999,0.08,16824.21875,124.21875,0.0015624999999999901,0.03359375,0.02265625,0.02421875,0.003125,0.13515625,0.3,0.00078125,0.00234375,0.0008,0.000256,2.1000000000000002e-05,0.000265,2.6000000000000002e-05,0.121,0.02,0.161,0.019,0.33799999999999997,0.040999999999999995,0.332,0.027999999999999997,0.25,0.055,0.35,0.031,0.0021019999999999997,6.1e-05,0.002106,6.1e-05,0.0005520000000000001,3.7000000000000005e-05,0.0005279999999999999,3.1e-05,0.1,0.017,0.12,0.016,9.05e-05,0.09699999999999999,0.021,0.159,0.069,0.013000000000000001,0.475,0.17300000000000001,0.00028399999999999996,0.00016399999999999997,0.000601,0.00013099999999999999,0.049016137701393535,0.003571428571428571,0.00153061224489796,0.005102040816326529,0.003571428571428571,0.00153061224489796,0.007142857142857142,0.005102040816326529,3.4183673469387796e-05,1.93877551020408e-05,3.9285714285714304e-05,1.7346938775510202e-05,0.0300843783205412,0.0001,6e-05,0.00012,0.0,0.0,0.0,0.00027,0.06397867364812,0.0085474429863366,0.0224200765532509,0.0428825450581873,0.0723842248726067,0.0181903512981438,0.074502404890043,0.28800000000000003,0.029591836734693903
1986,37,197,Yadkin,NC,37668,112,0.113,0.248,0.605,0.128,0.018000000000000002,0.956,0.036000000000000004,0.002,0.003,0.085,7403.90625,58.59375,0.03203125,0.034375,0.021875,0.00390625,-0.00234375,0.046875,0.02578125,0.0,0.0,0.0008500000000000001,0.000221,2.9e-05,0.000221,3.4e-05,0.255,0.048,0.254,0.033,0.385,0.051,0.365,0.039,0.24,0.066,0.28,0.042,0.00243,9.5e-05,0.002383,9.400000000000001e-05,0.000682,6e-05,0.0005239999999999999,4.4000000000000006e-05,0.09,0.019,0.1,0.019,0.0001905,0.077,0.013999999999999999,0.12,0.044000000000000004,0.012,0.24600000000000002,0.084,0.00013,0.000185,0.000628,0.00015800000000000002,0.04956461718169268,0.005102040816326529,0.0025510204081632603,0.0066326530612244895,0.004081632653061229,0.0020408163265306103,0.00918367346938776,0.0056122448979591885,2.9591836734693904e-05,2.8061224489795898e-05,5.5102040816326497e-05,2.6530612244897997e-05,0.0482525141573042,1e-05,7e-05,9e-05,0.0,0.0,0.0,1e-05,0.0678664047311024,0.0937632454268921,0.0527329862671909,0.0788627507868178,0.0285001561113162,0.0610881317454308,0.0170383928647057,0.348,0.039285714285714306
1987,37,199,Yancey,NC,18201,58,0.156,0.21100000000000002,0.601,0.162,0.025,0.983,0.01,0.004,0.002,0.044000000000000004,4339.84375,7.03125,0.02265625,0.00859375000000001,0.01484375,0.034375,0.0078125,0.17734375,0.003125,0.00234375,0.00078125,0.00044000000000000007,0.00016,3.6e-05,0.000428,4.7000000000000004e-05,0.214,0.032,0.209,0.032,0.218,0.034,0.17300000000000001,0.03,0.37,0.048,0.27,0.046,0.002768,0.00014900000000000002,0.00284,0.00015099999999999998,0.000645,8.5e-05,0.000584,6.8e-05,0.09,0.021,0.1,0.028999999999999998,0.00024050000000000002,0.071,0.012,0.102,0.044000000000000004,0.013999999999999999,0.187,0.076,0.00024,0.00018,0.000493,9.5e-05,0.09669798362727322,0.00612244897959183,0.00255102040816327,0.006632653061224481,0.00459183673469388,0.0025510204081632603,0.00918367346938776,0.0066326530612244895,3.97959183673469e-05,2.55102040816327e-05,4.59183673469388e-05,2.09183673469388e-05,0.0653685967187708,1e-05,0.0,3e-05,0.0,3e-05,0.0,0.0,0.071413545222374,0.0795205699606273,0.0631104207803434,0.0316513879150077,0.0183732185355299,0.0502124605577849,0.0135247227607713,0.375,0.05102040816326529
1988,38,1,Adams,ND,2433,2,0.1,0.177,0.557,0.207,0.059000000000000004,0.982,0.011000000000000001,0.003,0.004,0.003,389.0625,0.0,0.0046875,-0.00312500000000002,0.01640625,0.04375,0.02734375,0.015625,0.00625,0.0015625,0.00234375,3e-05,0.000482,0.000115,0.00047299999999999995,0.00010800000000000001,0.11199999999999999,0.028999999999999998,0.107,0.027000000000000003,0.38,0.048,0.295,0.043,0.31,0.061,0.3,0.04,0.0026260000000000003,0.000401,0.002997,0.000428,0.001026,0.000205,0.001039,0.000223,0.12,0.028999999999999998,0.09,0.026000000000000002,1e-05,0.044000000000000004,0.009000000000000001,0.11199999999999999,0.019,0.026000000000000002,0.18,0.22399999999999998,0.000177,0.000354,0.000491,0.000125,0.16646115906288533,0.0142857142857143,0.005102040816326529,0.021938775510204102,0.0086734693877551,0.010204081632653102,0.026530612244897996,0.0290816326530612,9.744897959183672e-05,7.80612244897959e-05,8.97959183673469e-05,3.52040816326531e-05,0.0529329405375934,1e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0303373146222406,0.0711513381316706,0.010403333409432,0.0411678519821724,0.0195696675092757,0.0643609199617381,0.02480837576752,0.276,0.0459183673469388
1989,38,3,Barnes,ND,11075,7,0.10300000000000001,0.20800000000000002,0.5920000000000001,0.154,0.046,0.978,0.008,0.008,0.003,0.006999999999999999,5675.78125,0.0,0.00703125,0.00625000000000001,0.04609375,0.0140625,0.01640625,0.059375,-0.000781250000000001,0.0046875,0.0015625,7e-05,0.000411,8.599999999999999e-05,0.00023899999999999998,7.3e-05,0.16399999999999998,0.023,0.168,0.022000000000000002,0.276,0.027000000000000003,0.28600000000000003,0.025,0.35,0.039,0.33,0.028999999999999998,0.002618,0.00018399999999999997,0.002621,0.00018399999999999997,0.000595,0.00010400000000000001,0.0006079999999999999,8.900000000000001e-05,0.06,0.013999999999999999,0.06,0.015,6.05e-05,0.052000000000000005,0.013000000000000001,0.091,0.023,0.011000000000000001,0.256,0.17800000000000002,0.000319,0.000244,0.000431,0.00018,0.13670428893905193,0.00612244897959184,0.003571428571428571,0.00816326530612245,0.00459183673469388,0.00306122448979592,0.012755102040816297,0.0112244897959184,5.816326530612239e-05,3.52040816326531e-05,4.94897959183674e-05,3.62244897959184e-05,0.0728061556991893,0.0,0.00015,0.0,0.0,1e-05,0.0,0.0,0.0646026237872903,0.0597560248146208,0.0813622741638333,0.0752281477410935,0.0128688063689242,0.0207996794782515,0.0217936474613804,0.21899999999999997,0.023979591836734704
1990,38,5,Benson,ND,6999,5,0.225,0.33899999999999997,0.5379999999999999,0.10099999999999999,0.022000000000000002,0.48100000000000004,0.001,0.512,0.002,0.024,4183.59375,3.125,0.0546875,0.1,0.0265625,-0.01328125,0.00703125,-0.2703125,0.00078125,0.39609375,0.00078125,0.00024,0.000177,7.400000000000001e-05,0.000278,3.7999999999999995e-05,0.345,0.052000000000000005,0.201,0.033,0.231,0.036000000000000004,0.251,0.037000000000000005,0.34,0.066,0.36,0.037000000000000005,0.002549,0.000233,0.002429,0.000227,0.000494,8.300000000000001e-05,0.0005279999999999999,0.00016,0.08,0.018000000000000002,0.1,0.021,0.0001405,0.057,0.013999999999999999,0.124,0.08,0.015,0.631,0.34,0.00020800000000000001,0.000136,0.00041200000000000004,0.000293,0.0977282468924132,0.0066326530612244895,0.003571428571428571,0.009693877551020408,0.007653061224489799,0.003571428571428571,0.013775510204081598,0.013775510204081598,5.5612244897959193e-05,3.52040816326531e-05,6.88775510204082e-05,5.867346938775509e-05,0.0568225098040911,0.0,3e-05,4e-05,0.0,0.0,0.0,0.0,0.026815095359597002,0.0449874732027305,0.00909333510683566,0.0445060727917947,0.0719773342422781,0.0463651039085023,0.0505121566647715,0.389,0.0433673469387755
1991,38,7,Billings,ND,813,1,0.11,0.185,0.682,0.107,0.026000000000000002,0.995,0.0,0.001,0.0,0.005,-382.8125,3.125,0.01015625,-0.0125,0.1,0.02265625,0.0140625,0.17265625,0.0015625,-0.003125,0.00546875,5e-05,0.000177,4e-05,0.000195,3.7999999999999995e-05,0.10800000000000001,0.040999999999999995,0.138,0.048,0.27899999999999997,0.08,0.195,0.035,0.27,0.066,0.27,0.03,0.0019069999999999998,0.00013,0.001619,0.000546,0.000386,5.7e-05,0.000337,6.900000000000001e-05,0.07,0.013000000000000001,0.05,0.027999999999999997,1e-05,0.047,0.017,0.1,0.017,0.032,0.125,0.138,0.000293,0.000223,0.000443,0.000161,0.05904059040590406,0.010204081632653102,0.00306122448979592,0.033673469387755096,0.00612244897959183,0.007142857142857142,0.036734693877551,0.0387755102040816,4.6428571428571395e-05,4.5408163265306103e-05,0.000132142857142857,2.4489795918367406e-05,0.0205874233450102,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.03933409320602,0.00799018463191429,0.0215704932871654,0.0804441376328529,0.0281249259348749,0.00838254026223355,0.0469163712927967,0.18,0.026020408163265295
1992,38,9,Bottineau,ND,6741,4,0.105,0.19699999999999998,0.595,0.165,0.042,0.9690000000000001,0.003,0.018000000000000002,0.005,0.006,3754.6875,1.5625,0.00859375,0.0125,0.04609375,0.0109375,0.0140625,0.00546875000000002,0.00078125,0.01328125,0.003125,6e-05,0.000325,6.8e-05,0.00037,4e-05,0.228,0.027000000000000003,0.21100000000000002,0.024,0.264,0.026000000000000002,0.26899999999999996,0.027000000000000003,0.33,0.040999999999999995,0.33,0.037000000000000005,0.002522,0.000235,0.002645,0.000241,0.000609,0.000136,0.0007090000000000001,0.000125,0.08,0.013000000000000001,0.08,0.013000000000000001,5.05e-05,0.047,0.004,0.079,0.022000000000000002,0.045,0.255,0.171,0.00013800000000000002,0.000173,0.000343,0.00017,0.14849428868120457,0.00918367346938776,0.0040816326530612205,0.0112244897959184,0.0066326530612244895,0.0086734693877551,0.0183673469387755,0.0158163265306123,3.77551020408163e-05,3.36734693877551e-05,5.204081632653059e-05,3.11224489795918e-05,0.0243859992659658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127432665680729,0.0540515855995647,0.0844482292881776,0.00982168440891353,0.0739247327302557,0.0655934151471928,0.0572314993473039,0.255,0.029591836734693903
1993,38,11,Bowman,ND,3048,3,0.084,0.196,0.578,0.188,0.038,0.995,0.0,0.002,0.0,0.006999999999999999,869.53125,0.78125,-0.0078125,0.01171875,0.0328125,0.02890625,0.0109375,0.02578125,0.003125,0.00078125,0.0,7e-05,0.00022899999999999998,7.3e-05,0.00041,0.000101,0.109,0.03,0.11800000000000001,0.038,0.27899999999999997,0.042,0.23800000000000002,0.036000000000000004,0.21,0.046,0.22,0.042,0.004181,0.000434,0.003992,0.000426,0.00051,0.00015099999999999998,0.001098,0.000224,0.06,0.015,0.11,0.025,3.05e-05,0.037000000000000005,0.009000000000000001,0.051,0.02,0.02,0.149,0.16899999999999998,0.000585,0.00017199999999999998,0.000512,0.000181,0.151246719160105,0.0107142857142857,0.0040816326530612205,0.012755102040816297,0.00816326530612245,0.00816326530612245,0.020918367346938797,0.021938775510204102,0.000156122448979592,4.7448979591836694e-05,9.43877551020408e-05,3.6734693877551e-05,0.0696077646496637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853281638515231,0.0432836015773263,0.0362629875803144,0.0376585571373217,0.0152449776101117,0.0505326845976678,0.0291671144946738,0.27899999999999997,0.048979591836734705
1994,38,13,Burke,ND,2032,2,0.106,0.17800000000000002,0.584,0.191,0.047,0.993,0.003,0.002,0.001,0.006,75.78125,0.0,0.00937499999999999,-0.00234375000000001,0.0375,0.03125,0.01796875,0.02421875,0.00625,0.00078125,0.0,6e-05,0.000293,7.7e-05,0.000272,0.00010800000000000001,0.247,0.05,0.184,0.035,0.273,0.045,0.23399999999999999,0.040999999999999995,0.32,0.059000000000000004,0.33,0.048,0.003428,0.000485,0.003363,0.000485,0.0006990000000000001,0.000173,0.000584,0.00020800000000000001,0.08,0.018000000000000002,0.09,0.02,1e-05,0.053,0.006999999999999999,0.077,0.027000000000000003,0.018000000000000002,0.14800000000000002,0.131,0.00034899999999999997,0.000261,0.000493,0.00011800000000000001,0.13976377952755906,0.0173469387755102,0.005102040816326529,0.0204081632653061,0.00918367346938775,0.007142857142857142,0.027551020408163304,0.026020408163265295,9.897959183673472e-05,6.428571428571429e-05,0.00010561224489795901,3.57142857142857e-05,0.00793931954318554,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0979394590076437,0.0295307552851783,0.0702746629354642,0.00627258449580611,0.0653455220651779,0.0159951203962178,0.0642636829261301,0.27899999999999997,0.048979591836734705
1995,38,15,Burleigh,ND,73818,45,0.085,0.22399999999999998,0.647,0.10800000000000001,0.021,0.9440000000000001,0.003,0.039,0.005,0.008,9421.875,-3.125,0.021875,0.0,0.025,0.0171875,0.00703125,0.055468750000000094,-0.0015625,0.02890625,-0.00078125,8e-05,8.199999999999999e-05,1.2e-05,7e-05,1.3000000000000001e-05,0.133,0.008,0.159,0.008,0.257,0.01,0.22399999999999998,0.009000000000000001,0.26,0.012,0.22,0.01,0.001449,5e-05,0.001491,5.1e-05,0.00044,3.2e-05,0.000439,2.8e-05,0.06,0.004,0.06,0.004,6.05e-05,0.067,0.013000000000000001,0.11699999999999999,0.017,0.02,0.257,0.13,0.000345,0.00019800000000000002,0.000384,0.000112,0.03566880706602726,0.003571428571428571,0.00153061224489796,0.005102040816326529,0.0020408163265306103,0.00255102040816327,0.0066326530612244895,0.005102040816326529,3.9285714285714304e-05,2.2448979591836703e-05,3.36734693877551e-05,1.63265306122449e-05,0.0921505439794014,5e-05,3e-05,2e-05,0.0,0.00014,0.0,0.0,0.0238474026581542,0.0894492525435656,0.0727792596030021,0.0328978650773357,0.0968460075464806,0.0506622074657306,0.0235102792859322,0.182,0.0096938775510204
1996,38,17,Cass,ND,131019,74,0.087,0.22699999999999998,0.6759999999999999,0.081,0.016,0.9520000000000001,0.013000000000000001,0.012,0.012,0.015,9378.125,-79.6875,0.0203125,0.00390625,0.04765625,0.0,0.003125,0.09609375,0.00234375,0.00859375,0.00234375,0.00015,9.1e-05,1e-05,8.5e-05,1.1000000000000001e-05,0.161,0.008,0.17600000000000002,0.008,0.26,0.009000000000000001,0.245,0.008,0.25,0.011000000000000001,0.22,0.009000000000000001,0.0013219999999999998,3.5e-05,0.001316,3.5e-05,0.000278,1.8999999999999998e-05,0.000294,1.7e-05,0.07,0.004,0.06,0.004,5.05e-05,0.065,0.009000000000000001,0.111,0.013999999999999999,0.018000000000000002,0.235,0.11,0.00028,0.000203,0.0005,9.7e-05,0.018356116288477244,0.00306122448979592,0.00153061224489796,0.0040816326530612205,0.00153061224489796,0.00153061224489796,0.0056122448979591885,0.004081632653061229,3.72448979591837e-05,2.3979591836734702e-05,4.0816326530612204e-05,1.5306122448979598e-05,0.0995219545095795,4e-05,3e-05,2e-05,0.0,6e-05,0.0,0.0,0.0584568024587233,0.0823840729575117,0.0419148883465345,0.0021004742905343,0.029898296453689997,0.0586067395031182,0.0965929301607167,0.18899999999999997,0.007653061224489799
1997,38,19,Cavalier,ND,4330,3,0.096,0.201,0.5489999999999999,0.207,0.042,0.988,0.002,0.005,0.001,0.006999999999999999,1871.09375,0.78125,0.0015624999999999901,0.015625,0.01015625,0.04375,0.0140625,0.0203125,0.00703125,0.003125,0.0,7e-05,0.000222,6.599999999999999e-05,0.000313,0.000121,0.204,0.034,0.19699999999999998,0.032,0.28600000000000003,0.033,0.29,0.034,0.37,0.053,0.33,0.046,0.003295,0.000345,0.003703,0.000365,0.001049,0.000247,0.000889,0.00017800000000000002,0.08,0.016,0.08,0.017,5.05e-05,0.062,0.015,0.10099999999999999,0.015,0.03,0.126,0.16399999999999998,0.000335,0.000314,0.000384,0.00022,0.15842956120092377,0.012244897959183702,0.00612244897959184,0.014795918367346901,0.00612244897959184,0.0086734693877551,0.0163265306122449,0.0183673469387755,8.6734693877551e-05,5.5612244897959193e-05,6.428571428571429e-05,6.1734693877551e-05,0.0984719908161928,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0969391902235227,0.0598549157622973,0.0419855543378896,0.0373785530382985,0.0577315714087093,0.0817566942664229,0.0503617668426801,0.245,0.0352040816326531
1998,38,21,Dickey,ND,5487,5,0.125,0.235,0.555,0.168,0.042,0.978,0.001,0.006,0.009000000000000001,0.023,3214.84375,3.125,0.01328125,0.0328125,0.02578125,0.01875,0.01328125,0.0375,0.00390625,0.003125,0.00625,0.00023,0.000274,0.00013099999999999999,0.000512,0.00013099999999999999,0.16399999999999998,0.035,0.171,0.033,0.306,0.038,0.266,0.035,0.17,0.032,0.21,0.034,0.00361,0.000313,0.003584,0.000311,0.000761,0.00017,0.000724,0.000139,0.1,0.016,0.09,0.017,5.05e-05,0.057,0.017,0.099,0.013000000000000001,0.011000000000000001,0.12,0.16,0.000222,0.00014099999999999998,0.00043799999999999997,0.000115,0.14707490431930018,0.00918367346938776,0.005102040816326529,0.011734693877551002,0.00459183673469388,0.0040816326530612205,0.013265306122448998,0.014795918367346901,6.27551020408163e-05,3.36734693877551e-05,6.58163265306122e-05,3.26530612244898e-05,0.0826132176109633,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0988000895133679,0.0336977736241812,0.0680581882058657,0.0223526217416999,0.0940584370284972,0.079295752786707,0.0537564563560111,0.35200000000000004,0.039285714285714306
1999,38,23,Divide,ND,2149,2,0.10099999999999999,0.165,0.561,0.221,0.053,0.991,0.0,0.002,0.006999999999999999,0.008,167.1875,0.0,0.00546874999999999,-0.0125,0.01953125,0.0546875,0.02265625,0.022656249999999902,0.003125,0.00078125,0.0046875,8e-05,0.000351,6.3e-05,0.00047299999999999995,0.000121,0.263,0.053,0.182,0.039,0.23399999999999999,0.040999999999999995,0.251,0.044000000000000004,0.46,0.07,0.3,0.05,0.002892,0.000436,0.0026989999999999996,0.000427,0.000844,0.00015,0.000691,0.00015,0.07,0.024,0.06,0.022000000000000002,3.05e-05,0.036000000000000004,0.006999999999999999,0.057999999999999996,0.036000000000000004,0.03,0.19399999999999998,0.08,0.000314,0.000365,0.000424,0.000182,0.20939972080037228,0.015816326530612202,0.012755102040816297,0.0198979591836735,0.015816326530612202,0.012755102040816297,0.033673469387755096,0.0229591836734694,0.000111734693877551,8.6734693877551e-05,8.6734693877551e-05,6.73469387755102e-05,0.0970761158502009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041200214200257004,0.0882033138729113,0.0367358964160264,0.0292674281444407,0.0612991456440571,0.0381669664920475,0.0473739427522968,0.284,0.044897959183673494
2000,38,25,Dunn,ND,3442,2,0.122,0.223,0.605,0.142,0.03,0.868,0.001,0.129,0.002,0.011000000000000001,1737.5,0.78125,-0.00234375000000001,0.0140625,0.04765625,0.00859375,0.00703125,-0.006249999999999979,0.0,0.09765625,0.00078125,0.00011000000000000002,0.000115,3.6e-05,0.00025100000000000003,2.8e-05,0.128,0.028999999999999998,0.11900000000000001,0.027000000000000003,0.33,0.049,0.29,0.049,0.43,0.076,0.29,0.047,0.002279,0.000292,0.002597,0.000317,0.000642,0.000123,0.0006559999999999999,0.000122,0.08,0.018000000000000002,0.07,0.018000000000000002,5.05e-05,0.027000000000000003,0.011000000000000001,0.068,0.051,0.018000000000000002,0.223,0.191,0.00027600000000000004,0.00032799999999999995,0.000331,0.000143,0.11853573503776874,0.00918367346938776,0.00306122448979592,0.013775510204081598,0.00459183673469388,0.007142857142857142,0.0229591836734694,0.0214285714285714,3.97959183673469e-05,7.55102040816326e-05,7.24489795918367e-05,3.87755102040816e-05,0.0510623804690725,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0979895256399678,0.0425894653764535,0.014848636679055,0.0304219630710152,0.029353903692375997,0.0237329930789668,0.0125983331684587,0.226,0.0408163265306123
2001,38,27,Eddy,ND,2626,4,0.095,0.19699999999999998,0.547,0.209,0.046,0.958,0.001,0.037000000000000005,0.002,0.01,539.84375,1.5625,0.0007812499999999969,0.0125,0.00859375000000001,0.0453125,0.0171875,-0.003125000000000039,0.00078125,0.028125,0.00078125,0.0001,0.000212,5.7e-05,0.000245,8.199999999999999e-05,0.146,0.031,0.212,0.040999999999999995,0.24100000000000002,0.042,0.198,0.04,0.16,0.044000000000000004,0.2,0.049,0.004351,0.000509,0.0036680000000000003,0.000466,0.001073,0.000205,0.001233,0.000269,0.09,0.022000000000000002,0.06,0.019,2.0249999999999998e-05,0.038,0.011000000000000001,0.073,0.01,0.027000000000000003,0.158,0.09699999999999999,0.000317,0.00018399999999999997,0.000442,9.800000000000001e-05,0.17593297791317594,0.011734693877551002,0.00459183673469388,0.0163265306122449,0.00816326530612245,0.010204081632653102,0.0229591836734694,0.0183673469387755,6.53061224489796e-05,3.77551020408163e-05,8.21428571428572e-05,2.55102040816327e-05,0.0268691164066388,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00944202228242715,0.0105723857259622,0.0225623762433295,0.0837516965600867,0.0351352731588205,0.0639753691634039,0.0916763325679759,0.20199999999999999,0.039285714285714306
2002,38,29,Emmons,ND,3845,3,0.131,0.209,0.509,0.23,0.052000000000000005,0.9940000000000001,0.001,0.001,0.004,0.015,1932.03125,1.5625,0.01796875,0.0125,-0.01015625,0.0671875,0.02109375,0.05,0.0015625,-0.00078125,0.00234375,0.00015,0.000602,8.099999999999999e-05,0.00041,7.599999999999999e-05,0.11599999999999999,0.025,0.138,0.027999999999999997,0.27,0.037000000000000005,0.31,0.038,0.32,0.054000000000000006,0.33,0.049,0.004706,0.00043700000000000005,0.004664,0.00043299999999999995,0.001635,0.000192,0.000995,0.00019899999999999999,0.09,0.019,0.1,0.021,5.05e-05,0.052000000000000005,0.008,0.076,0.017,0.024,0.13699999999999998,0.142,0.00039799999999999997,0.000135,0.00046100000000000004,0.00014199999999999998,0.14668400520156047,0.0107142857142857,0.0040816326530612205,0.012755102040816297,0.0066326530612244895,0.007653061224489799,0.0163265306122449,0.0168367346938775,9.43877551020408e-05,3.52040816326531e-05,7.55102040816327e-05,3.57142857142857e-05,0.0657136094842666,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0451130137234369,0.0512273491711983,0.0701194250857438,0.0575609118329298,0.0142297862590926,0.0127734401560948,0.0977611731316927,0.32,0.043877551020408204
2003,38,31,Foster,ND,3580,6,0.084,0.22699999999999998,0.5539999999999999,0.19,0.028999999999999998,0.991,0.001,0.005,0.0,0.009000000000000001,1285.15625,3.125,-0.0078125,0.0359375,0.0140625,0.03046875,0.00390625,0.022656249999999902,0.0,0.003125,0.0015625,9e-05,0.000247,6e-05,0.000311,6.2e-05,0.18899999999999997,0.033,0.182,0.031,0.18100000000000002,0.031,0.215,0.034,0.3,0.055,0.31,0.05,0.003481,0.000384,0.003503,0.000384,0.00119,0.000266,0.00113,0.000217,0.09,0.021,0.09,0.023,1e-05,0.059000000000000004,0.012,0.099,0.026000000000000002,0.02,0.24,0.107,0.00049,0.000203,0.000475,0.000171,0.1670391061452514,0.012244897959183702,0.00612244897959184,0.014795918367346901,0.00816326530612245,0.0163265306122449,0.0214285714285714,0.015306122448979598,0.000127040816326531,5.4081632653061205e-05,8.877551020408161e-05,3.6734693877551e-05,0.0397859481959026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326584677639334,0.020033231334223,0.0737496115990642,0.0158975850759572,0.0537041714341738,0.0843706050311395,0.0139397293754612,0.193,0.03571428571428569
2004,38,33,Golden Valley,ND,1739,2,0.124,0.23800000000000002,0.536,0.162,0.064,0.9840000000000001,0.002,0.009000000000000001,0.001,0.012,129.6875,0.78125,0.02109375,0.02734375,0.0,0.02421875,0.03359375,0.015625,0.00234375,0.00625,0.0,0.00012,0.000541,0.000115,0.00041,7.599999999999999e-05,0.187,0.039,0.196,0.043,0.225,0.039,0.271,0.045,0.29,0.06,0.34,0.035,0.002133,0.00041799999999999997,0.00216,0.000424,0.001635,0.000248,0.0018369999999999999,0.000223,0.09,0.015,0.05,0.019,1e-05,0.053,0.011000000000000001,0.106,0.037000000000000005,0.018000000000000002,0.165,0.154,0.000272,0.00032799999999999995,0.000381,0.000124,0.1046578493387004,0.0163265306122449,0.00459183673469388,0.022448979591836702,0.013775510204081598,0.007653061224489799,0.0270408163265306,0.026020408163265295,9.030612244897961e-05,7.44897959183674e-05,7.5e-05,2.9591836734693904e-05,0.0139012563668634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877996928362838,0.0275876654890878,0.0119992513586004,0.0113716490006442,0.0496163833325896,0.0161071303254527,0.009618350069341409,0.318,0.03571428571428569
